year,geo_code,geo_level,FSA,GNR,GNR_LF,data_quality_flag,alt_geo_code,pop_2016,num_private_dwellings,num_dwellings_occupied,pct_age_0_14,pct_age_15_64,pct_age_64_plus,median_age,avg_household_size,avg_census_family_size,median_income_recipients,median_income_household,pct_LIM_AT,pct_LIM_AT_age_under18,pct_LIM_AT_age_under6,pct_LIM_AT_age_18_64,pct_LIM_AT_age_65_plus,pct_participation_rate,pct_employed,pct_unemployed,pct_cdn_citizens,pct_immigrants,pct_aboriginal,pct_visible_minority,pct_home_owners,pct_home_rent,pct_education_none,pct_education_uni_higher,pct_non_movers,donation,avg_donation
2016,A0A,2,A0A,4.2,9.1,00000,01A0A,46587,26155,19426,14.3,64.3,21.3,48.5,2.4,2.7,29545,63866,17,19.6,19.4,13.2,26,54.4,45.5,16.4,0.9950878725030019,0.010589519650655022,0.015611353711790394,0.005348761052286868,0.8613195342820181,0.1386804657179819,0.1657722122838402,0.6402877697841727,0.9320709016844655,7100,0.15240303088844528
2016,A0B,2,A0B,4.1,10.1,00010,01A0B,19792,13658,8792,10.6,62.3,27.1,54.2,2.2,2.6,27561,59154,16.5,16.6,16.4,11.6,27.8,51.6,42.1,18.5,0.9956643713338434,0.010714285714285714,0.016581632653061226,0.007142857142857143,0.8917847025495751,0.10764872521246459,0.20489872821479038,0.3563218390804598,0.9313700384122919,400,0.02021018593371059
2016,A0C,2,A0C,4.1,8.6,00000,01A0C,12587,8010,5606,11.2,63.1,25.8,53.1,2.2,2.5,25030,52112,20.5,23.2,22.8,15.9,30.6,52.4,38.4,26.8,0.9951080309824705,0.010191602119853241,0.011822258459029759,0.0036689767631471666,0.8710550045085663,0.12804328223624886,0.2434402332361516,0.24850299401197604,0.939319393193932,600,0.047668229125287995
2016,A0E,2,A0E,4.2,8.1,00000,01A0E,22294,12293,9603,12.3,64.1,23.6,51,2.3,2.6,26707,60954,17.1,18.9,21.1,12.2,29.1,51.3,39.2,23.5,0.9952402538531279,0.008159564823209429,0.01586582048957389,0.006799637352674524,0.8688183237896928,0.13118167621030713,0.22725418196654426,0.3177737881508079,0.9302007299270073,100,0.004485511796896026
2016,A0G,2,A0G,4.4,7.8,00000,01A0G,35266,21750,15200,11.8,61.9,26.3,52.8,2.3,2.5,24770,53342,20.7,20.8,23.6,15.2,33.5,49.2,35.7,27.5,0.9953797285590529,0.007075812274368231,0.04562518047935316,0.005487364620938628,0.8821980914774596,0.11747285291214216,0.2807855626326964,0.22495274102079396,0.9327425915165601,67500,1.914024839789032
2016,A0H,2,A0H,4.2,8.8,00000,01A0H,17804,9928,7651,12.1,64.1,23.9,51.6,2.3,2.6,24761,52847,22.8,28.9,32.6,17.7,31.5,50.1,37.5,25.2,0.9974825174825175,0.006713286713286713,0.10156687185226637,0.005595970900951315,0.822538860103627,0.17357512953367876,0.27749747729566093,0.23272727272727273,0.934103069557871,400,0.02246686137946529
2016,A0J,2,A0J,4.7,7.6,00000,01A0J,7880,4813,3426,11.3,62.1,26.6,52.9,2.2,2.5,23604,52352,21.2,22.4,27.1,15.2,35,47,33.8,28,0.9973873285434357,0.005225342913128674,0.020887728459530026,0.0032658393207054214,0.8225806451612904,0.17595307917888564,0.2686202686202686,0.2681818181818182,0.9251968503937008,1000,0.12690355329949238
2016,A0K,2,A0K,4.6,8.2,00000,01A0K,26058,15159,11090,11.5,64.4,24.1,51.8,2.3,2.6,27044,60533,17.4,16.1,17.5,10.3,36.9,53.5,34.1,36.3,0.9918478260869565,0.010675465838509316,0.17158385093167702,0.009899068322981366,0.8944995491433724,0.10595130748422002,0.2873961218836565,0.27590361445783135,0.9363529871144084,3600,0.1381533502187428
2016,A0L,2,A0L,4.5,8.8,00000,01A0L,7643,3769,3178,14.1,65.6,20.4,48.3,2.4,2.6,32248,69449,13.2,14.7,14.5,8.7,25.8,55.6,43.8,21.1,0.9928756476683938,0.014896373056994818,0.3018134715025907,0.0019430051813471502,0.8790697674418605,0.12403100775193798,0.19053254437869824,0.7267080745341615,0.9169391759319817,900,0.11775480832133979
2016,A0M,2,A0M,5.1,10.7,00010,01A0M,6200,3247,2769,12.1,62.7,25.2,52.6,2.2,2.5,27168,57165,16.6,17.8,22.6,11.9,27.8,51.5,37.3,27.8,0.9975728155339806,0.003236245954692557,0.048582995951417005,0.006472491909385114,0.8318425760286225,0.16994633273703041,0.2822349570200573,0.3147208121827411,0.9323553382233088,0,0
2016,A0N,2,A0N,4.9,9.5,00000,01A0N,13815,8027,6370,11.3,63.5,25.2,53.2,2.1,2.5,22744,42787,29.9,38.6,38.8,24.4,38.5,43.9,30.9,29.6,0.9974169741697417,0.007008483954260421,0.3671586715867159,0.0036900369003690036,0.8473101265822784,0.15268987341772153,0.29582210242587603,0.23234624145785876,0.9272727272727272,1800,0.13029315960912052
2016,A0P,2,A0P,7.3,7.9,00101,01A0P,13721,5123,4677,21.9,68.7,9.4,34.5,2.9,3,39631,99631,10.6,13,14.4,9.3,14.2,67.4,57.6,14.7,0.9777448071216617,0.027818991097922848,0.6520771513353115,0.025222551928783383,0.6224598930481283,0.2887700534759358,0.2306149732620321,0.5942028985507246,0.8931527464258842,3200,0.23321915312295022
2016,A0R,2,A0R,2.5,4.5,00000,01A0R,2543,1293,966,21.4,71.5,7.1,35.4,2.6,2.9,58816,130048,2.8,3.1,4.4,2.1,5.6,73.3,66.8,8.9,0.9783037475345168,0.03155818540433925,0.13806706114398423,0.025590551181102362,0.6113989637305699,0.38860103626943004,0.03389830508474576,3.3,0.894,0,0
2016,A1A,2,A1A,3.4,3.6,00000,01A1A,30382,13545,12663,15.5,65.9,18.6,42.7,2.4,2.8,41350,83560,11,15.2,19.4,10.3,9.1,63.8,58.5,8.3,0.9455884815000837,0.08638874937217479,0.026117528879959818,0.09475975221831576,0.6823204419889503,0.31767955801104975,0.0525197328476017,8.208092485549132,0.876855600539811,36400,1.1980778092291489
2016,A1B,2,A1B,4.4,8.0,00001,01A1B,19867,10051,8653,12.6,72.6,14.8,33,2.2,2.7,28787,61043,23.3,31.6,32.9,23.6,12.4,62.7,55.4,11.7,0.8885143894218305,0.0850401866735805,0.04227178423236515,0.12885662431941924,0.5014543339150669,0.4985456660849331,0.09305689488910318,4.471502590673575,0.7727153705158418,32300,1.6258116474555797
2016,A1C,2,A1C,4.4,7.5,00001,01A1C,12712,7438,6453,9.6,75.9,14.5,39.1,1.9,2.5,28938,52608,24.3,35.9,35.6,23.1,21.7,64.3,57.7,10.3,0.9336754836162653,0.06869324911172522,0.030398736675878404,0.0702724042637189,0.5137825421133231,0.48621745788667686,0.11057108140947752,3.6483516483516483,0.7901874750698046,78000,6.135934550031466
2016,A1E,2,A1E,3.8,6.5,00000,01A1E,27115,13704,12553,12,68.7,19.3,45.1,2.1,2.6,33574,61758,17.1,27.2,28.8,14.9,16.4,60.4,55.2,8.7,0.9653189910979229,0.0448729834971259,0.02559347181008902,0.04060819580938253,0.5807981035163967,0.41920189648360334,0.11527284468840814,2.4761904761904763,0.862488306828812,19100,0.7044071547114144
2016,A1G,2,A1G,4.1,4.7,00000,01A1G,5777,2646,2483,15,69.9,15.1,41.3,2.3,2.7,39026,73927,10.4,12.2,12.9,9.3,13.3,67.4,61.5,8.6,0.9911894273127754,0.012334801762114538,0.039647577092511016,0.014096916299559472,0.7145748987854251,0.2874493927125506,0.06942392909896603,3.234042553191489,0.8859180035650623,1300,0.2250302925393803
2016,A1H,2,A1H,2.0,2.3,00000,01A1H,5493,2102,1984,24.2,67.9,7.8,36.1,2.8,3.1,59200,129792,3.7,4.5,4.8,3.3,3.5,75.1,72,4.1,0.979871912168344,0.020128087831655993,0.048446069469835464,0.020128087831655993,0.85,0.15,0.028616852146263912,15.277777777777779,0.8564814814814815,200,0.036409976333515386
2016,A1K,2,A1K,2.6,4.6,00000,01A1K,12253,4646,4438,19.9,68.9,11.2,40,2.7,3,44736,105612,6.2,7.2,7.6,5.3,9.9,69.5,63.8,8.3,0.9913934426229508,0.01762295081967213,0.03442622950819672,0.018032786885245903,0.8627671541057368,0.1372328458942632,0.0759493670886076,3.4814814814814814,0.920049710024855,13400,1.0936097282298212
2016,A1L,2,A1L,2.7,4.5,00000,01A1L,21376,8659,8035,21.6,70.2,8.3,35.7,2.6,2.9,49043,107512,5.7,6.7,7.9,4.9,10.2,75.4,70.2,6.9,0.9933993399339934,0.012022630834512023,0.041254125412541254,0.008486562942008486,0.806471686372122,0.19290603609209708,0.06449075894612662,4.146341463414634,0.8875358166189111,2200,0.1029191616766467
2016,A1M,2,A1M,2.8,3.6,00000,01A1M,8058,3181,2996,19.7,67.6,12.7,41.3,2.7,2.9,44858,107194,6.8,6.8,7.3,5.8,12.9,68.8,63.3,8,0.9875699192044748,0.029210689869484153,0.044126786824114354,0.00870105655686762,0.88107202680067,0.12060301507537688,0.08537886872998933,3.55,0.9176618478944061,11600,1.4395631670389675
2016,A1N,2,A1N,3.2,4.5,00000,01A1N,22957,10381,9605,12.9,70.3,16.8,44.5,2.4,2.7,38274,78232,9,15.1,16.7,7.5,9,64.8,59.8,7.7,0.985277960887717,0.01977587343441002,0.035596572181938034,0.017798286090969017,0.724102030192608,0.27537740760020823,0.08113207547169811,2.5906976744186045,0.9039698381015746,4900,0.213442522977741
2016,A1S,2,A1S,4.2,5.9,00000,01A1S,6142,2374,2304,15.8,71.4,12.9,42.6,2.6,2.8,37652,87723,9.3,12.1,12.3,7.6,13.5,66.6,62.2,6.4,0.9948979591836735,0.007653061224489796,0.008496176720475786,0.006796941376380629,0.8202247191011236,0.18202247191011237,0.09738372093023256,1.4179104477611941,0.9512820512820512,200,0.0325626831650928
2016,A1V,2,A1V,2.8,3.3,00000,01A1V,11698,5172,4892,16.6,65.5,17.9,43.2,2.3,2.7,35932,72896,12.1,15.4,19.1,10.5,13.8,62.6,56.3,10,0.984251968503937,0.017935258092738406,0.05249343832020997,0.01706036745406824,0.658835546475996,0.34014300306435136,0.10596546310832025,1.8222222222222222,0.8605472197705207,700,0.05983928876731065
2016,A1W,2,A1W,2.2,4.3,00000,01A1W,11209,4549,4269,16.7,69.1,14.3,42.3,2.6,2.8,42280,94620,7,9.1,12.1,5.5,10.7,68,61.4,9.6,0.9877828054298643,0.01809954751131222,0.02669683257918552,0.013122171945701358,0.8199767711962834,0.1800232288037166,0.060653188180404355,3.576923076923077,0.9146897810218978,5900,0.5263627442233919
2016,A1X,2,A1X,2.7,3.8,00000,01A1X,15003,6007,5668,18.3,67.9,13.7,40.3,2.6,2.8,39044,86989,8.9,10.3,10.6,7.2,15.3,67.3,61.2,9.1,0.9952686718485975,0.01013856032443393,0.04121621621621622,0.009462656302805001,0.8322981366459627,0.16858917480035493,0.11117681845062094,1.3936170212765957,0.9014710913445091,1000,0.06665333599946677
2016,A1Y,2,A1Y,5.7,10.9,00011,01A1Y,5669,2627,2321,13.6,62.9,23.5,49.4,2.3,2.7,28080,60448,16.3,20.5,27.3,12.6,24.1,57.5,46.8,18.6,0.9963470319634703,0.01004566210045662,0.025570776255707764,0.01004566210045662,0.8068669527896996,0.19098712446351931,0.1392,0.8620689655172413,0.9076638965835642,0,0
2016,A2A,2,A2A,3.8,3.3,00000,01A2A,9610,4345,4118,15.4,63.9,20.8,46.2,2.3,2.7,34316,67533,14.2,18.9,22.8,12.7,15.2,57.5,49.1,14.8,0.9925531914893617,0.021808510638297873,0.05319148936170213,0.023936170212765957,0.7014742014742015,0.2972972972972973,0.08738828202581926,2.477272727272727,0.8923406534547402,300,0.031217481789802288
2016,A2B,2,A2B,5.1,5.7,00000,01A2B,4909,2740,2127,12.7,64.5,22.8,49,2.2,2.6,25536,50341,22.1,27.6,28.9,19,27.5,53.1,42.5,20,0.9989373007438895,0.004250797024442083,0.06376195536663125,0.0031847133757961785,0.639344262295082,0.3629976580796253,0.22201492537313433,0.3025210084033613,0.8878205128205128,200,0.04074149521287431
2016,A2H,2,A2H,4.6,7.5,00000,01A2H,26092,12628,11227,13.6,65,21.4,47,2.3,2.7,32176,62056,15.2,19.5,23.2,13.2,17.9,58.2,50.6,13,0.9895710350255805,0.01908321857170962,0.24611449931143026,0.012590989573086759,0.6801962533452275,0.3198037466547725,0.11255411255411256,1.830128205128205,0.8728931191750942,64600,2.4758546680975013
2016,A2N,2,A2N,3.7,6.4,00000,01A2N,8904,4348,4048,14,63.7,22.2,49,2.2,2.6,27861,49963,25.3,33.8,36.7,22.5,26.5,51.8,42.5,17.9,0.9954389965792474,0.018814139110604332,0.36259977194982895,0.010832383124287344,0.6125461254612546,0.3874538745387454,0.13522012578616352,1.1550387596899225,0.8920160827110856,2900,0.325696316262354
2016,A2V,2,A2V,1.9,3.0,00000,01A2V,7288,3500,2933,18.5,73.2,8.3,37.4,2.5,2.8,58224,125483,5.2,8.7,8.5,4,6.8,71.3,65.1,8.6,0.9555555555555556,0.04513888888888889,0.08743927827897294,0.04580152671755725,0.7873070325900514,0.21269296740994853,0.08117249154453213,1.8055555555555556,0.9030898876404494,300,0.041163556531284305
2016,A5A,2,A5A,4.0,7.4,00000,01A5A,8111,3830,3284,16.6,64.7,18.6,43.4,2.4,2.7,32205,69589,12.7,14.9,16.8,9.7,20.7,62.1,54.5,12.1,0.9876007439553627,0.01735895846249225,0.047117172969621826,0.013019218846869188,0.7458893871449925,0.25411061285500747,0.144960362400906,1.1484375,0.8842039018250472,100,0.012328936012822093
2016,A8A,2,A8A,4.7,7.9,00000,01A8A,6901,4041,2865,14.5,62.2,23.4,49.2,2.4,2.6,27157,60902,17.3,24.2,28.2,13.8,21.4,55.3,43.2,22,0.9882611885546588,0.011005135730007337,0.1305942773294204,0.016874541452677916,0.7740805604203153,0.22591943957968477,0.1646746347941567,0.6129032258064516,0.8746312684365781,900,0.1304158817562672
2016,B0C,2,B0C,3.9,7.6,00000,01B0C,2649,1689,1161,14,62.3,23.6,50.4,2.2,2.7,30438,56597,15.2,21.5,26.7,10.7,21.7,62,40.9,33.3,0.9961089494163424,0.027237354085603113,0.05252918287937743,0.019455252918287938,0.8831168831168831,0.11255411255411256,0.24427480916030533,0.4375,0.9270216962524654,32400,12.231030577576444
2016,B0E,2,B0E,5.1,7.4,00000,01B0E,25881,14997,11258,13.4,59.8,26.8,52.1,2.2,2.7,28719,55125,16.4,18.8,24,13.4,20.9,54.6,44.7,18.2,0.9804076786067683,0.038986740550168215,0.1484266772214526,0.009699129057798891,0.8098622834295869,0.14660151043980454,0.14403778040141677,1.0792349726775956,0.932655907551305,12500,0.48297979212549746
2016,B0H,2,B0H,5.0,7.1,00000,01B0H,9953,5827,4388,14,60.9,25.2,51.7,2.3,2.7,27945,55040,18.7,20,21.3,14.2,28.2,53.7,44.6,16.9,0.9883720930232558,0.027805864509605663,0.1430738119312437,0.028816986855409503,0.8545454545454545,0.12045454545454545,0.1864406779661017,0.7165775401069518,0.9327559857361182,2100,0.2109916608057872
2016,B0J,2,B0J,3.9,6.5,00000,01B0J,39302,23591,17707,13,61.6,25.3,51.8,2.2,2.6,30070,57705,17.1,20.2,22.8,14.9,20,56.2,50.7,9.8,0.9797729348819001,0.055330810387576666,0.048805950672060554,0.012788725042411589,0.8304409672830726,0.16671408250355618,0.15301882180395993,1.145367412140575,0.923764458464774,209200,5.322884331586179
2016,B0K,2,B0K,4.4,7.1,00000,01B0K,35895,20689,15775,14.3,61.9,23.8,49.7,2.2,2.7,29643,55522,18.9,24.8,31.2,16.6,20.2,56.2,49.2,12.4,0.988717509283062,0.031129515921747824,0.04013139103113396,0.015421962016278738,0.7925430210325047,0.19917144678138943,0.1611842105263158,0.9608843537414966,0.9104499065689234,543700,15.146956400612899
2016,B0L,2,B0L,3.5,8.6,00000,01B0L,2364,1657,1056,12.5,61.9,25.6,52.3,2.2,2.6,25395,51371,20.7,25,40,17,25.6,47.2,40.3,14.5,0.9978354978354979,0.01511879049676026,0.032467532467532464,0.02159827213822894,0.9090909090909091,0.09569377990430622,0.2157676348547718,0.4230769230769231,0.9372294372294372,300,0.12690355329949238
2016,B0M,2,B0M,4.7,8.4,00000,01B0M,16997,9995,7548,13.7,62.3,24,49.9,2.2,2.6,27381,50082,22.7,29.5,35.3,19.6,25.5,55,48.5,11.9,0.9836907278767744,0.028994261552401087,0.026578073089700997,0.015403201449713078,0.8266932270916335,0.17131474103585656,0.16589595375722543,0.6968641114982579,0.9214850882531954,5800,0.3412366888274401
2016,B0N,2,B0N,3.9,5.2,00000,01B0N,39559,19157,16644,15.8,64.4,19.8,46.7,2.3,2.7,30531,59691,17.7,24.2,26.6,14.7,20.9,59.9,54.3,9.2,0.9858174316658072,0.02888086642599278,0.05956678700361011,0.019597730789066528,0.8080048149262714,0.17514294312368342,0.16690107829348336,0.8384831460674157,0.915007158661981,21300,0.538436259763897
2016,B0P,2,B0P,3.9,6.3,00000,01B0P,40417,18766,16913,15.6,64,20.4,46.6,2.4,2.7,30218,59980,17.3,22.4,25.8,15.1,18.8,59.7,54.3,9.1,0.9850299401197605,0.0407934131736527,0.04640718562874251,0.02245508982035928,0.7664212076583211,0.2300441826215022,0.14470284237726097,1.2175324675324675,0.8903834066624764,22000,0.5443254076255041
2016,B0R,2,B0R,4.0,6.0,00000,01B0R,5779,3771,2656,10.8,61.3,27.9,54.3,2.2,2.5,26192,51237,23.2,28.2,34,21.3,24.9,49,44.7,8.5,0.986784140969163,0.04225352112676056,0.028169014084507043,0.01232394366197183,0.9047619047619048,0.09523809523809523,0.1986644407345576,0.5882352941176471,0.9104609929078015,42200,7.302301436234643
2016,B0S,2,B0S,4.8,6.8,00000,01B0S,17212,9892,7954,12.1,59.2,28.6,53.5,2.1,2.5,25179,46305,26.4,36.3,40.3,24.8,24.2,51.8,44.7,13.9,0.9776852127343053,0.060993751859565605,0.05236536745016364,0.018149360309431716,0.7853535353535354,0.20833333333333334,0.17251461988304093,0.8169491525423729,0.8820528211284514,24500,1.423425517081106
2016,B0T,2,B0T,4.9,8.1,00000,01B0T,14607,9029,6737,12,60.3,27.7,52.9,2.1,2.5,25711,48407,24.5,30.9,41.3,21.7,26.8,51,44.5,12.7,0.9875389408099688,0.0398061613014884,0.08235294117647059,0.028719723183391003,0.7921886514369934,0.2033898305084746,0.22405816259087905,0.5191740412979351,0.9026517794836009,74800,5.120832477579243
2016,B0V,2,B0V,4.5,11.0,00011,01B0V,5809,3253,2758,12.7,61.8,25.6,51.6,2.1,2.6,24512,43776,27.4,37.8,47.9,23.6,29.6,55.5,46.1,17,0.9838709677419355,0.03942652329749104,0.0528673835125448,0.03942652329749104,0.6931608133086876,0.3068391866913124,0.2465753424657534,0.5069444444444444,0.8629395852119026,7100,1.2222413496298847
2016,B0W,2,B0W,3.7,7.2,00000,01B0W,26951,14465,12029,12.6,63.3,24.1,50.3,2.2,2.6,29127,58417,16.7,17.5,20.3,12.4,27.3,60.1,53.4,11.3,0.9874202027788209,0.025910627112279386,0.17574164476154713,0.015020653398422831,0.8711554447215295,0.128428927680798,0.2527972027972028,0.48686030428769017,0.92221801665405,4900,0.1818114355682535
2016,B1A,2,B1A,3.6,6.1,00000,01B1A,15937,7593,7051,13.8,62.6,23.6,49.2,2.2,2.7,26193,47659,24.5,38,47.1,22.4,19.9,50.7,41,19.1,0.9894937917860553,0.008914358484559057,0.025796178343949046,0.02165605095541401,0.6836518046709129,0.3156404812455768,0.1396614268440145,1.0086580086580086,0.9178170144462279,2900,0.18196649306644913
2016,B1B,2,B1B,2.3,4.4,00000,01B1B,1196,643,550,9.2,63.3,27.1,54.6,2.2,2.5,28192,56491,15.5,17.9,28.6,13.7,18.5,48.6,37.3,22.3,0.9914163090128756,0.017167381974248927,0.012875536480686695,0,0.8796296296296297,0.12037037037037036,0.14516129032258066,0.9444444444444444,0.9613733905579399,NA,0
2016,B1C,2,B1C,6.0,11.5,00010,01B1C,1654,859,738,9.1,64.8,26.4,54,2.2,2.6,32667,65536,12.7,20.9,22.2,10,16.3,57.2,35.8,37.4,0.9831932773109243,0.022408963585434174,0.03081232492997199,0.0056022408963585435,0.881578947368421,0.11842105263157894,0.17679558011049723,0.75,0.9491525423728814,100,0.060459492140266025
2016,B1E,2,B1E,3.3,4.1,00000,01B1E,1564,729,682,14.1,63.9,22,48.8,2.3,2.7,26464,52608,19.5,37,40,15.3,17.6,48.4,39.4,19.4,0.9811912225705329,0.006269592476489028,0.01567398119122257,0.015723270440251572,0.7777777777777778,0.22962962962962963,0.14465408805031446,1.0434782608695652,0.9274447949526814,200,0.1278772378516624
2016,B1G,2,B1G,2.7,1.9,00000,01B1G,1867,898,843,12.8,61.5,25.4,51.4,2.2,2.6,24688,48192,21.7,30.9,37.5,19.4,20.8,47.1,39.1,16.9,0.983957219251337,0.013368983957219251,0.013333333333333334,0.016042780748663103,0.7100591715976331,0.28402366863905326,0.1595744680851064,0.6666666666666666,0.9487870619946092,NA,0
2016,B1H,2,B1H,3.1,5.7,00000,01B1H,9642,4539,4296,12.6,64.3,23.1,50.7,2.2,2.7,26786,49499,21.5,32.9,42,18.7,21.2,47.2,38.5,18.5,0.9941768131286395,0.007936507936507936,0.039174166225516144,0.009523809523809525,0.7476635514018691,0.2523364485981308,0.1328125,0.9852941176470589,0.9305555555555556,600,0.06222775357809583
2016,B1J,2,B1J,2.8,3.8,00000,01B1J,969,707,479,7.7,59.8,32.5,58.7,2,2.4,36779,64640,11.9,16.7,40,9.8,11.1,47.6,36.9,23.6,0.9949238578680203,0.05583756345177665,0.050761421319796954,0.01015228426395939,0.8877551020408163,0.10204081632653061,0.08333333333333333,2.6666666666666665,0.9285714285714286,900,0.9287925696594427
2016,B1K,2,B1K,4.5,8.1,00000,01B1K,3049,1951,1321,11.8,62.9,25.5,52.2,2.3,2.6,34445,69230,10.7,12.4,12.5,8.8,14.2,56.3,45.4,19.4,0.9915254237288136,0.022033898305084745,0.04067796610169491,0,0.939622641509434,0.06415094339622641,0.10759493670886076,2.235294117647059,0.9405772495755518,NA,0
2016,B1L,2,B1L,2.5,4.9,00000,01B1L,4905,2086,2007,13.7,66.1,20.3,49.2,2.4,2.8,36713,75975,7.8,11.8,15.9,5.7,11.1,60.4,54.2,10.2,0.9908814589665653,0.030395136778115502,0.029381965552178316,0.019250253292806486,0.9106699751861043,0.08933002481389578,0.07289719626168224,3.9743589743589745,0.9427987742594485,900,0.1834862385321101
2016,B1M,2,B1M,3.4,3.9,00000,01B1M,1130,534,476,11.9,67.3,21.2,50.3,2.3,2.7,37344,83627,10.3,9.1,11.1,7.6,18.8,61.5,54.1,12.7,0.9699570815450643,0.012875536480686695,0.02145922746781116,0.03017241379310345,0.9285714285714286,0.08163265306122448,0.07246376811594203,3.8,0.9437229437229437,200,0.17699115044247787
2016,B1N,2,B1N,2.6,3.4,00000,01B1N,5705,2640,2465,14.7,65.1,20.2,47.1,2.3,2.7,26231,46624,25,43,54,20.4,22.5,54,43.5,19.4,0.9920844327176781,0.014072119613016711,0.05193661971830986,0.07570422535211267,0.6888888888888889,0.3111111111111111,0.15841584158415842,0.6666666666666666,0.9148181011535049,400,0.07011393514460999
2016,B1P,2,B1P,3.2,5.7,00000,01B1P,14296,7456,6820,13.7,64.5,21.7,46.8,2.1,2.7,27345,45926,25,33.5,37.8,23.7,22,55.1,46.6,15.6,0.9660297239915074,0.028662420382165606,0.04246284501061571,0.05874026893135174,0.5553925165077036,0.4446074834922964,0.12533333333333332,1.7765957446808511,0.872454448017149,1900,0.13290430889759372
2016,B1R,2,B1R,2.1,2.8,00000,01B1R,4318,1850,1799,14.8,65,20.1,46.1,2.4,2.7,36011,73664,9.5,12.3,12.5,8,11.6,59.3,51.8,12.9,0.9976825028968713,0.023174971031286212,0.046349942062572425,0.008111239860950173,0.8282548476454293,0.17174515235457063,0.06345733041575492,4.413793103448276,0.9098360655737705,500,0.1157943492357573
2016,B1S,2,B1S,6.8,5.3,00000,01B1S,8548,3832,3541,13.1,57.9,29,51.1,2.2,2.7,32665,57842,14.5,17,25.4,13,16.5,55,48.1,12.7,0.9688109161793372,0.03248862897985705,0.15594541910331383,0.04220779220779221,0.6161473087818697,0.33994334277620397,0.07426376440460948,4.517241379310345,0.9058823529411765,6900,0.8072063640617688
2016,B1T,2,B1T,3.7,2.5,00000,01B1T,354,315,175,8.5,56.3,33.8,58.6,2,2.6,30592,56768,12.7,0,0,10.3,16,44.4,33.3,25,0.9838709677419355,0.03225806451612903,0.031746031746031744,0,0.9354838709677419,0.06451612903225806,0.06451612903225806,2.5,1,200,0.5649717514124294
2016,B1V,2,B1V,3.8,5.5,00000,01B1V,6311,2942,2770,14.2,63.9,21.9,48.6,2.2,2.7,27221,48213,24,35,41.7,21.2,22.4,50,39.8,20.6,0.9975980784627703,0.006405124099279423,0.040032025620496396,0.0072,0.7176258992805755,0.2823741007194245,0.20121951219512196,0.5757575757575758,0.9149797570850202,200,0.0316906987799081
2016,B1W,2,B1W,9.9,10.3,00111,01B1W,3422,1114,1059,33,61.8,5.1,23.5,3.2,3.3,11296,23317,NA,NA,NA,NA,NA,38.9,29,24.7,0.9868421052631579,0.01023391812865497,0.9926900584795322,0,0.2037914691943128,0.24644549763033174,0.3055555555555556,0.6022727272727273,0.9370314842578711,NA,0
2016,B1X,2,B1X,3.1,8.2,00000,01B1X,843,593,366,13,61.5,25.4,52.3,2.3,2.6,34688,67584,11.9,17.9,12.5,12.2,11.9,58.1,47.1,18.9,0.9795918367346939,0.05612244897959184,0.02040816326530612,0.015228426395939087,0.9473684210526315,0.05263157894736842,0.08602150537634409,2.5,0.958974358974359,300,0.35587188612099646
2016,B1Y,2,B1Y,3.2,6.5,00000,01B1Y,5885,2836,2535,12.8,64,23.1,51.1,2.3,2.6,32343,63982,15.3,25.9,32.7,12.4,15.8,55.3,43.1,21.9,0.9965782720273738,0.013686911890504704,0.0351027397260274,0.007705479452054794,0.8511904761904762,0.14682539682539683,0.192,0.625,0.9363714531384351,2700,0.45879354290569246
2016,B2A,2,B2A,3.8,7.9,00000,01B2A,8017,3713,3497,12.9,61.8,25.4,51.4,2.2,2.7,27760,52437,20,27.7,30.6,17.7,20.2,53,44.9,15.5,0.9961563100576554,0.017937219730941704,0.03587443946188341,0.009609224855861628,0.7367668097281831,0.2646638054363376,0.13990267639902676,1.017391304347826,0.9309677419354838,24600,3.068479481102657
2016,B2C,2,B2C,4.8,12.7,00011,01B2C,290,231,139,8.6,63.8,27.6,56.1,2,2.7,28693,52928,17.5,12.5,0,17.6,20,61.5,42.3,31.2,1.0196078431372548,0,0.057692307692307696,0,0.8888888888888888,0.07407407407407407,0.15384615384615385,0.5,0.9807692307692307,NA,0
2016,B2E,2,B2E,0.5,7.2,00909,01B2E,41,139,26,0,62.5,50,63.2,1.8,1.7,NA,39040,NA,NA,NA,NA,NA,50,37.5,0,1,0,0,0,1.25,0,0,NaN,0.7777777777777778,NA,0
2016,B2G,2,B2G,3.7,4.7,00000,01B2G,14361,7542,6097,15.7,63,21.3,45.1,2.3,2.8,33528,65077,13.9,16,18.6,13.1,14.7,63.9,57,10.8,0.972753007784855,0.055909412597310686,0.041401273885350316,0.05626326963906582,0.7213114754098361,0.2778688524590164,0.07088255733148019,4.803921568627451,0.8770989639156842,8100,0.5640275746814288
2016,B2H,2,B2H,3.8,5.0,00000,01B2H,14477,7277,6540,14.2,62.3,23.5,48.9,2.2,2.7,31004,55637,19.8,25.9,26.8,18.4,18.5,56.8,50.5,11.2,0.9831104855735397,0.036229335209285965,0.027797325826882477,0.0580372845585649,0.6778115501519757,0.3229483282674772,0.12409240924092409,1.7234042553191489,0.8736692689850958,17500,1.2088139807971265
2016,B2J,2,B2J,5.0,7.3,00909,01B2J,68,116,35,7.7,53.8,38.5,55.7,2,2.8,NA,48512,NA,NA,NA,NA,NA,42.9,42.9,0,1,0,0.11764705882352941,0,1,0,0,NaN,1,NA,0
